,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
2573,OnceMoreJMR,2022-09-21 05:29:45+00:00,0.0,,0.0,0.0,1.572458037084037e+18,https://twitter.com/OnceMoreJMR/status/1572458037084037120,,,,janasena,300.0,@SSrinivasjsp @PawanKalyanCF @RojaSelvamaniRK @JanaSenaParty @PawanKalyan Makeup baavundhi
2574,iam_Deepu04,2022-09-21 05:27:04+00:00,3.0,,0.0,1.0,1.5724573597249126e+18,https://twitter.com/iam_Deepu04/status/1572457359724912641,,,,janasena,49.0,@JanaSenaParty ఏరా ఈ ట్వీట్ పెట్టేటప్పుడు నీకు అర్థం కాలేదా నీకోసం నువ్వే ట్వీట్ పెట్టుకున్నావ్ 😂😂
2575,MadhanKumarYad5,2022-09-21 05:26:11+00:00,8.0,,0.0,0.0,1.5724571378043126e+18,https://twitter.com/MadhanKumarYad5/status/1572457137804312576,,['Day10ఆత్మకూరు'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ9R70aEAEr63t?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ9R70aEAEr63t?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FdJ9UrIaUAEb_oz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ9UrIaUAEb_oz?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FdJ9XLOagAEuMnN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ9XLOagAEuMnN?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FdJ9acAaEAAVeXV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ9acAaEAAVeXV?format=jpg&name=large')]",janasena,316.0,"#Day10ఆత్మకూరు నియోజకవర్గంలో @JanaSenaParty ఆధ్వర్యంలో 10వ రోజు పవనన్న ప్రజాబాట.ఆత్మకూరు టెంకాయతోపు  ప్రాంత ప్రజల ఆశీర్వాదంతో విజయవంతంగా నడుస్తున్న ""పవనన్న ప్రజాబాట""

 - నలిశెట్టి శ్రీధర్ గారు 
 జనసేన పార్టీ,ఆత్మకూరు నియోజకవర్గం
@sridharnalisety @pawankalyan @NagaBabuOffl https://t.co/FcydBi5iqP"
2576,luchababu,2022-09-21 05:26:02+00:00,0.0,,0.0,0.0,1.5724571010454077e+18,https://twitter.com/luchababu/status/1572457101045407745,,,,janasena,22.0,"@nani15055 @AravindGolla143 @DHFM__REDDY_ @satyapagadala5 @JanaSenaParty @k__setty @urstrulyMahesh @PawanKalyan Chillara lk = @urstrulyMahesh 
Enduku bro mana heroine ni abuse cheyakunda tweet veyaleva?🤣🤣🐸🐸"
2577,StrictlyAsking,2022-09-21 05:25:58+00:00,1.0,,0.0,0.0,1.5724570860298117e+18,https://twitter.com/StrictlyAsking/status/1572457086029811713,,,,janasena,322.0,@iam_VijayPrince Aa janasena kukka ni yentha thittina thappu ledhu
2578,nani15055,2022-09-21 05:25:09+00:00,0.0,,0.0,1.0,1.5724568788228055e+18,https://twitter.com/nani15055/status/1572456878822805504,,,,janasena,1016.0,@AravindGolla143 @luchababu @DHFM__REDDY_ @satyapagadala5 @JanaSenaParty @k__setty @urstrulyMahesh @PawanKalyan Intha chilar lk ra meru 💦
2579,luchababu,2022-09-21 05:24:46+00:00,0.0,,0.0,0.0,1.5724567809529078e+18,https://twitter.com/luchababu/status/1572456780952907781,,,,janasena,22.0,@AravindGolla143 @nani15055 @DHFM__REDDY_ @satyapagadala5 @JanaSenaParty @k__setty @urstrulyMahesh @PawanKalyan Enti anna mana co red fm ki lanjakodaka = @urstrulyMahesh ani educate chestuntey nuvvu vachi ne amma evaro telidu antav..by the way my mom = @urstrulyMahesh..ee lanja ke putta..poi dani puku naku..akrama lanjakodaka 🤣🤣🐸💦💦
2580,We94135094,2022-09-21 05:23:17+00:00,1.0,,0.0,0.0,1.57245641140958e+18,https://twitter.com/We94135094/status/1572456411409580032,,,,janasena,92.0,"@JanaSenaParty Pk paina kuda official gab 3 cases (renu desai, anna lenznova, poonam kaur) padi vundali, but celebrity and caste fans ekkuva kabatti vadilesaru.
Comedy enti ante athyacharala gurunchi janasena cheppadam, where the leader it self is a rapist.
Valla ni beditinchi cases ni aapadu"
2581,PrasannaNalle,2022-09-21 05:22:29+00:00,1000.0,,257.0,1.0,1.5724562096467558e+18,https://twitter.com/PrasannaNalle/status/1572456209646755842,,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572456126956081152/pu/img/TcBDxNc5WwpVYYF7.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/830x360/9hipwJY8izNkh4PT.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/pl/NlvFbsebBEqfJ_8m.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/1280x554/OUJGNbNe3gksaRhy.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/622x270/-yPwguvwuNUH5Ec6.mp4?tag=12', bitrate=256000)], duration=28.545, views=4909)]",janasena,2905.0,"నా పార్టీని ,నా నేలని, నా దేశాన్ని వదిలే ప్రసక్తే లేదు - @PawanKalyan 
#Janasena #Pawankalyan https://t.co/ygO0bFlw4x"
2582,praveenbomma113,2022-09-21 05:19:46+00:00,1.0,,0.0,0.0,1.5724555259374838e+18,https://twitter.com/praveenbomma113/status/1572455525937483776,,,,janasena,22.0,@kotarukmini @JanaSenaParty @PawanKalyan @RojaSelvamaniRK Well said sister 😊🙏
2583,chaitanya__95,2022-09-21 05:18:45+00:00,3.0,,0.0,0.0,1.5724552686336942e+18,https://twitter.com/chaitanya__95/status/1572455268633694208,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ7P47aAAElm1Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ7P47aAAElm1Y?format=jpg&name=large')]",janasena,742.0,"Janasena is the only political party to announce farmer's pension on manifesto
JSPforNewAgePolitics https://t.co/mBAKMfHTGf"
2584,sidhathrimurth1,2022-09-21 05:18:10+00:00,0.0,,0.0,0.0,1.5724551215268864e+18,https://twitter.com/sidhathrimurth1/status/1572455121526886400,,,,janasena,18.0,@kotarukmini @JanaSenaParty @PawanKalyan @RojaSelvamaniRK Hero kakapoyi untey meeru kuda ayana venaka terigevaaru kadu kadha akka
2585,naglooking4u,2022-09-21 05:17:55+00:00,6.0,,0.0,0.0,1.572455057882493e+18,https://twitter.com/naglooking4u/status/1572455057882492928,,,,janasena,599.0,అక్టోబర్ నుంచి @JanaSenaParty కార్యాలయంలో నియోజకవర్గ స్థాయి సమీక్షలు.
2586,ABPKY,2022-09-21 05:17:27+00:00,33.0,,11.0,0.0,1.5724549417464095e+18,https://twitter.com/ABPKY/status/1572454941746409472,,['KishoreGunukula'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ7bI8aIAID3-r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ7bI8aIAID3-r?format=jpg&name=large')]",janasena,37.0,"21.09.2021న నెల్లూరు జిల్లా ఉదయగిరి నియోజకవర్గంలోని వింజమూరు బిట్ - 5 లో ఎం పి టి సి ఎన్నికలలో జనసేన పార్టీ అభ్యర్థిగా పోటీచేసి గెలుపొందిన శ్రీ మౌనిక గారి విజయోత్సవ ర్యాలీలో ...
@JSPManuKranth @GunukulaKishore
 @JanaSenaParty @PawanKalyan 
#KishoreGunukula https://t.co/qreJhnDCPr"
2587,Nagchakhil,2022-09-21 05:17:05+00:00,0.0,,0.0,0.0,1.5724548491487764e+18,https://twitter.com/Nagchakhil/status/1572454849148776450,,,,janasena,192.0,@JanaSenaParty Package Lu mingutoo hai ga vuntundi
2588,ABPKY,2022-09-21 05:16:55+00:00,22.0,,9.0,0.0,1.572454808354984e+18,https://twitter.com/ABPKY/status/1572454808354983936,,['KishoreGunukula'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ7TlDaEAIYjCy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ7TlDaEAIYjCy?format=jpg&name=large')]",janasena,37.0,"21.09.2020న గాంధీనగర్ లో చేనేత కార్మికులకు చెందిన స్థలాన్ని చేనేత రంగానికే వినియోగించాలని డిమాండ్,మద్దతు ధర పై నిరసనలు తెలియజేస్తున్న రైతుల పై 
పెట్టిన కేసును ఎత్తివేయాలనికలెక్టర్ గారిని బీజేపీ@JanaSenaParty సంయుక్త అభ్యర్థన @JSPManuKranth  @PawanKalyan 
#KishoreGunukula https://t.co/GcGpvU1D0N"
2589,keemedia1,2022-09-21 05:15:35+00:00,0.0,,0.0,0.0,1.572454469807534e+18,https://twitter.com/keemedia1/status/1572454469807534080,,"['pawankalyan', 'HariHaraVeeraMallu']",,janasena,197.0,"జగన్ టార్గెట్ గా పవన్ కళ్యాణ్? 

https://t.co/x9ry4YbTNZ @PSPK_FC @PawanKalyan @JanaSenaParty @Trends_JSP @Pawanismnetwor1 @SidduOfficial @TwoodTrolls #pawankalyan #HariHaraVeeraMallu"
2590,Nagchakhil,2022-09-21 05:15:17+00:00,0.0,,0.0,0.0,1.5724543979003945e+18,https://twitter.com/Nagchakhil/status/1572454397900394496,,,,janasena,192.0,@Konduru18353874 @KKDileepSunkara @perni_nani @PawanKalyan @JanaSenaParty Package bengi vangunnadu
2591,rajupas72786239,2022-09-21 05:13:17+00:00,0.0,,0.0,0.0,1.5724538936108278e+18,https://twitter.com/rajupas72786239/status/1572453893610827777,,,,janasena,0.0,@JanaSenaParty @PawanKalyan Odipoyina vaaru matram devudu ayipotadu
2592,Cbprakash1,2022-09-21 05:12:23+00:00,0.0,,0.0,0.0,1.5724536646143918e+18,https://twitter.com/Cbprakash1/status/1572453664614391809,,,,janasena,4.0,@bolisetti_satya @PawanKalyan @JanaSenaParty Mana legal cell vundaga bayamela mitrulara
2593,Dileepspk,2022-09-21 05:12:16+00:00,0.0,,0.0,0.0,1.5724536362189537e+18,https://twitter.com/Dileepspk/status/1572453636218953728,,,,janasena,1.0,@ekkjanasena @PawanKalyan Jai Janasena ✊✡️✊
2594,wiggesh,2022-09-21 05:12:15+00:00,0.0,,0.0,0.0,1.5724536324273275e+18,https://twitter.com/wiggesh/status/1572453632427327488,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ6PqmaAAEOOyI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ6PqmaAAEOOyI?format=jpg&name=large')]",janasena,20.0,"@thalabheem13 Repu mee chelli or akka or amma or pellam ki rape jarigina nyayam cheyadaniki try chesedi Janasena ne ra erripuka , sugali preethi case chusav ga PK rally chese antha varaku CBI ki ivale . ee lady sheeyam P nakadame mee paytms pani daily https://t.co/MQnHIUNybg"
2595,KallamSiva,2022-09-21 05:11:46+00:00,1.0,,0.0,0.0,1.5724535102178673e+18,https://twitter.com/KallamSiva/status/1572453510217867264,,,,janasena,305.0,@JanaSenaParty జనాభాలో కూడా AP మొదటి 10 స్థానాల్లోనే ఉంటది కదా !!
2596,Babu11mahesh,2022-09-21 05:11:07+00:00,1.0,,0.0,0.0,1.5724533491398287e+18,https://twitter.com/Babu11mahesh/status/1572453349139828736,,,,janasena,74.0,@satyajithpinku @keathamreddy @JanaSenaParty I too wish the same!! BUT 😒😒😒
2597,saradhi_buddy,2022-09-21 05:10:27+00:00,0.0,,0.0,0.0,1.5724531799164518e+18,https://twitter.com/saradhi_buddy/status/1572453179916451840,,,,janasena,2.0,@Konduru18353874 @kotarukmini @RayapatiAruna @JanaSenaParty @PawanKalyan @RojaSelvamaniRK ఎవరు ఎవరికి ఊడిగం చేయాలో మున్ముందు తెలుస్తుంది. ఎందుకు అనాలోచిత ఆవేశం..!!?
2598,satyajithpinku,2022-09-21 05:08:50+00:00,2.0,,0.0,1.0,1.572452771684819e+18,https://twitter.com/satyajithpinku/status/1572452771684818944,,,,janasena,4506.0,@Babu11mahesh @keathamreddy @JanaSenaParty Alliance ledu bongu ledu le
2599,Babu11mahesh,2022-09-21 05:06:41+00:00,0.0,,0.0,1.0,1.572452230070141e+18,https://twitter.com/Babu11mahesh/status/1572452230070140929,,,,janasena,74.0,@satyajithpinku @keathamreddy @JanaSenaParty Janasena tdp tho alliance aithe Nellore city contest kuda cheyadhu !!! TDP strong contestant Narayana unnadu
2600,Raghura55684510,2022-09-21 05:06:16+00:00,0.0,,0.0,0.0,1.572452129046147e+18,https://twitter.com/Raghura55684510/status/1572452129046147073,,,,janasena,327.0,"@siddusss @IndianPAC @ysjagan @PawanKalyan @JanaSenaParty Adukuthintundhi mi leader 😂 

https://t.co/eRZ1NpMCtx"
2601,KSrinuTweets,2022-09-21 05:06:09+00:00,26.0,,10.0,0.0,1.5724520986248684e+18,https://twitter.com/KSrinuTweets/status/1572452098624868353,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572452007784624130/pu/img/We4ohFEycTPMwhaY.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572452007784624130/pu/vid/570x360/99eko3016hLuGvwz.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572452007784624130/pu/vid/1142x720/DtKHLc9_-0TMqpPe.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572452007784624130/pu/vid/428x270/4mKm4NUZXiRFZ0rr.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572452007784624130/pu/pl/NyPb16YDBKuO8LNQ.m3u8?tag=12&container=fmp4', bitrate=None)], duration=31.192, views=117)]",janasena,567.0,"సమాజం కోసం తపన పడే వాళ్ళందరూ ఒక్కసారి జనసేన వైపు చూడండి? 

@PawanKalyan @JanaSenaParty https://t.co/yzZ9NFrwl0"
2602,JSPViraatjee,2022-09-21 05:03:43+00:00,3.0,,1.0,0.0,1.5724514841257574e+18,https://twitter.com/JSPViraatjee/status/1572451484125757440,,,,janasena,724.0,"గ్రాఫ్ పెరిగితే పెరిగిద్ది లేకుంటే లేదు, జనసేన ఎప్పటికీ జనాల్లో ఉంటది కానీ పొద్దస్తమానం అయ్యే విడియోలు ఏయ్యమాకండ్రా!! ఆ కూజా ఆంటీ,పాలేరు నాని లాంటి లఫంగి ఎదవలు నోటికి వచ్చింది వాగుతున్నారు వాళ్ళని ఏసుకునే విడియోలు పెట్టీ వాళ్ళను ఫేమస్ చేద్దాం.
@JanaSenaParty 
@JSPShatagniTeam"
2603,rajathpradhan,2022-09-21 05:02:17+00:00,0.0,,0.0,0.0,1.5724511233946747e+18,https://twitter.com/rajathpradhan/status/1572451123394674690,,"['PSPK', 'JANASENA', 'JANASENANI', 'POWERSTAR', 'PAWANKALYAN']",,janasena,34.0,"#PSPK #JANASENA #JANASENANI, #POWERSTAR #PAWANKALYAN https://t.co/TTcjR3GUt7"
2604,BabuJoka,2022-09-21 05:02:09+00:00,3.0,,3.0,0.0,1.572451090477744e+18,https://twitter.com/BabuJoka/status/1572451090477744128,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ36L4acAg6Bus?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ36L4acAg6Bus?format=jpg&name=large')]",janasena,30.0,"మీ నియోజకవర్గంలో నువ్వలరేవుకు చెందిన మత్స్యకార విద్యార్థి మువ్వల నాగేష్ ని దారుణంగా కాల్చి చంపేస్తే ఆ తల్లికి పరిహారం అందలేదు..దోషులకు శిక్ష ఎందుకు పడలేదు - మంత్రి సిదిరి అప్పలరాజు గారు??~@bolisetti_satya గారు 👌👌.
@PawanKalyan @JanaSenaParty https://t.co/Phgf2nruY2"
2605,Sowjanya_JSP,2022-09-21 05:01:58+00:00,0.0,,0.0,0.0,1.5724510458252124e+18,https://twitter.com/Sowjanya_JSP/status/1572451045825212416,,,,janasena,5895.0,@ostrichindia @JSPShatagniTeam @PawanKalyan @JanaSenaParty @JSPVeeraMahila మీకు అలవాటు ఉంటేనే కదా ఎదుటివారికి సలహా ఇచ్చేది అంతేగా బ్రదర్
2606,Sowjanya_JSP,2022-09-21 05:00:15+00:00,1.0,,0.0,0.0,1.5724506122306191e+18,https://twitter.com/Sowjanya_JSP/status/1572450612230619139,,,,janasena,5895.0,@Andhrawala0 @JSPShatagniTeam @PawanKalyan @JanaSenaParty @JSPVeeraMahila మీలాంటి వారి దగ్గర ఇంతకన్నా సంస్కారం ఎక్స్పెక్ట్ చేయలేము కదా బ్రదర్
2607,molakalaravi,2022-09-21 04:59:43+00:00,1.0,,0.0,1.0,1.572450476712493e+18,https://twitter.com/molakalaravi/status/1572450476712493057,,,,janasena,144.0,@SUBHASHINIjsp @JanaSenaParty @PawanKalyan @mnadendla How much you guys paid per hour for these paid artists? Just asking.
2608,Praveen3892,2022-09-21 04:59:22+00:00,0.0,,0.0,0.0,1.5724503916102574e+18,https://twitter.com/Praveen3892/status/1572450391610257409,,,,janasena,62.0,@Bonaboyina9 @JanaSenaParty @PawanKalyan @YSRCParty @perni_nani @JSPShatagniTeam పవన్ కళ్యాణ్ గెలవగలిగినటువంటి స్థానం రాష్ట్రంలో ఎక్కడుందో ఒక అంచనాకి రాలేడు. దానిమీద సర్వేలు చేసుకోలేడు అలాంటి అతను వైసీపీకి ఇన్ని సీట్లు వస్తాయి అన్ని సీట్లు వస్తాయి అని చెప్పే వ్యర్థ పేలాపనలు ఆశ్చర్యాన్ని కోల్పోతాయి.
2609,jbjeelan96,2022-09-21 04:59:08+00:00,0.0,,0.0,0.0,1.5724503319840072e+18,https://twitter.com/jbjeelan96/status/1572450331984007168,,['JanaSenaParty'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572449863996153856/pu/img/NhirC6eOtuxW_Fit.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572449863996153856/pu/vid/640x360/RwqF0GNcpbzqBuF2.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572449863996153856/pu/vid/480x270/E8y9q4bX5ko2SWEr.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572449863996153856/pu/pl/213YDBt0bo7lv3Hf.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572449863996153856/pu/vid/1280x720/qwA4vWJ3za5sxDd9.mp4?tag=12', bitrate=2176000)], duration=44.671, views=3)]",janasena,0.0,"@JanaSenaParty @PawanKalyan 
@MadhusudhanJSP #JanaSenaParty https://t.co/0G2gLEcUwI"
2610,molakalaravi,2022-09-21 04:58:59+00:00,1.0,,0.0,0.0,1.572450294151127e+18,https://twitter.com/molakalaravi/status/1572450294151127040,,,,janasena,144.0,@Bhanu95989239 @siddusss @JanaSAInikBvrm @IndianPAC @ysjagan @PawanKalyan @JanaSenaParty @RojaSelvamaniRK @perni_nani Atleast they are in same political party. But our pawala works really hard for dog biscuits from TDP.
2611,SureshN95428245,2022-09-21 04:58:15+00:00,0.0,,0.0,0.0,1.5724501111665009e+18,https://twitter.com/SureshN95428245/status/1572450111166500865,,,,janasena,26.0,@PrasannaNalle @PawanKalyan @JanaSenaParty Ee saari... Ee saari.. Ee saari.. Mee bokka.. Yenni saarlu.. Yenni samvatsaralu.. Final ga ee saari kooda vaadu TDP sanka naakutadu.. Meeru kooda TDP sanka naakali.. Thu yem batukulu ra meevi. Memu choodu Jgagan Anna Fan collor yegaresuku batukutam.. Gelupaina votamaina single ga
2612,molakalaravi,2022-09-21 04:57:47+00:00,0.0,,0.0,0.0,1.5724499931723407e+18,https://twitter.com/molakalaravi/status/1572449993172340736,,,,janasena,144.0,@siddusss @IndianPAC @ysjagan @PawanKalyan @JanaSenaParty 🤣🤣🤣🤣🤣👍 the person who invented cellphones and technology and his followers are asking a question. Please someone respond.
2613,kishore28825904,2022-09-21 04:55:02+00:00,0.0,,0.0,0.0,1.572449299207979e+18,https://twitter.com/kishore28825904/status/1572449299207979008,,,,janasena,0.0,@ImYanamala @PawanKalyan @JaiTDP @JanaSenaParty @ncbn orey crasing bidda
2614,street_rider_aj,2022-09-21 04:54:19+00:00,1.0,,0.0,1.0,1.5724491216127304e+18,https://twitter.com/street_rider_aj/status/1572449121612730368,,,,janasena,66.0,@sidhathrimurth1 @Knchari149 @JanaSenaParty Mi amma kutta mida vystey set idhi
2615,Konduru18353874,2022-09-21 04:54:14+00:00,0.0,,0.0,1.0,1.5724490986866975e+18,https://twitter.com/Konduru18353874/status/1572449098686697473,,,,janasena,2.0,"@saradhi_buddy @kotarukmini @RayapatiAruna @JanaSenaParty @PawanKalyan @RojaSelvamaniRK మా చంద్రబాబు కు ఊడిగం చేయవలసిందే మీ పవనుడు, మీ ఓట్లు మొత్తం ఎన్నికల టైం కు అమ్ముకొంటాడు.. ఇది తథ్యం"
2616,satyajithpinku,2022-09-21 04:53:05+00:00,1.0,,0.0,0.0,1.5724488112174735e+18,https://twitter.com/satyajithpinku/status/1572448811217473537,,,,janasena,4506.0,"@Vikram_963 @keathamreddy @JanaSenaParty Anil gadu worst avadam mana advantage kuda, anti votes ani manake padali 🙏"
2617,King_Sai_Kumar,2022-09-21 04:52:22+00:00,0.0,,0.0,0.0,1.5724486290881987e+18,https://twitter.com/King_Sai_Kumar/status/1572448629088198656,,,,janasena,2.0,@JanaSenaParty 🥺
2618,dandusv91,2022-09-21 04:52:21+00:00,0.0,,0.0,0.0,1.572448626433196e+18,https://twitter.com/dandusv91/status/1572448626433196033,,,,janasena,7.0,@AmbatiRambabu @JanaSenaParty https://t.co/adKQzE8UvC
2619,luchababu,2022-09-21 04:51:15+00:00,0.0,,0.0,0.0,1.5724483471387075e+18,https://twitter.com/luchababu/status/1572448347138707456,,,,janasena,22.0,@AravindGolla143 @nani15055 @DHFM__REDDY_ @satyapagadala5 @JanaSenaParty @k__setty @urstrulyMahesh @PawanKalyan Kallu dengaya brother? Na akka @urstrulyMahesh ee lanja ani cheppa ga..doubt unte ne daggaraki send chestha check chesi tirigi send cheyi..pichi kukka 🤣🤣🐸🐸
2620,Syamkum49630462,2022-09-21 04:51:08+00:00,0.0,,0.0,0.0,1.5724483183028838e+18,https://twitter.com/Syamkum49630462/status/1572448318302883842,,,,janasena,27.0,@keathamreddy @JanaSenaParty @PawanKalyan యే గుర్తుకు ఓటు వేసి నిన్ను గెలిపించాలో కాస్త చెప్పరా ఉల్ఫా
2621,molakalaravi,2022-09-21 04:51:02+00:00,0.0,,0.0,1.0,1.5724482931536445e+18,https://twitter.com/molakalaravi/status/1572448293153644544,,,,janasena,144.0,@SURENDRAPILLEL1 @JanaSenaParty @PawanKalyan @NagaBabuOffl Pawala sena will get 152 seats in alien country. 😜
2622,rkperla01,2022-09-21 04:50:55+00:00,0.0,,0.0,0.0,1.572448264397652e+18,https://twitter.com/rkperla01/status/1572448264397651969,,,,janasena,102.0,@JanaSenaParty 🌞✊
2623,BashaSKPSPK,2022-09-21 04:50:50+00:00,2.0,,0.0,0.0,1.5724482417484227e+18,https://twitter.com/BashaSKPSPK/status/1572448241748422656,,['JaiBhim'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdJ1VSbaUAE2Jwo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ1VSbaUAE2Jwo?format=jpg&name=large')]",janasena,299.0,"ఎవరో వేసిన సంకెళ్లని వారినే వచ్చి తీసేయమని చెప్పడం కంటే, మనమే సత్తా పెంచుకొని వాటిని చేధించడం మంచిది.
#JaiBhim @PawanKalyan
@JanaSenaParty https://t.co/UQOEocq5AE"
2624,King_Sai_Kumar,2022-09-21 04:50:26+00:00,0.0,,0.0,0.0,1.57244814436087e+18,https://twitter.com/King_Sai_Kumar/status/1572448144360869890,,,,janasena,2.0,@JanaSenaParty ❤️
2625,OfYsjagan,2022-09-21 04:50:14+00:00,0.0,,0.0,0.0,1.5724480934923756e+18,https://twitter.com/OfYsjagan/status/1572448093492375553,,,,janasena,98.0,@Fukkard Em bhaya eroju janasena office lo meeting em ledhaa 🤔🤔
2626,Sanju9390149,2022-09-21 04:49:14+00:00,0.0,,0.0,0.0,1.572447839615357e+18,https://twitter.com/Sanju9390149/status/1572447839615356928,,,,janasena,5.0,@MANICHO94490002 @JSPVeeraMahila @JanaSenaParty @PawanKalyan అప్పుడు లేచిన నోళ్లు ఇప్పుడెందుకు మూసుకున్నాయి??...
2627,sukesh37,2022-09-21 04:48:23+00:00,2.0,,0.0,1.0,1.572447625412227e+18,https://twitter.com/sukesh37/status/1572447625412227072,,,,janasena,1007.0,@AlwaysRCever kapulu PRP nd janasena ni lepanata
2628,Vikram_963,2022-09-21 04:46:55+00:00,1.0,,0.0,1.0,1.572447255583662e+18,https://twitter.com/Vikram_963/status/1572447255583662080,,,,janasena,43.0,@satyajithpinku @keathamreddy @JanaSenaParty E sari chala manchi voting vastundi emo chudali.. hardcore YCP una chota hardwork ki hats off chepali
2629,Krishna_NBK143,2022-09-21 04:45:51+00:00,2.0,,0.0,0.0,1.572446988263891e+18,https://twitter.com/Krishna_NBK143/status/1572446988263890946,,,,janasena,80.0,@pokiriee Janasena follower ah thappu ledu le
2630,ramana4456,2022-09-21 04:45:29+00:00,0.0,,0.0,0.0,1.5724468963038044e+18,https://twitter.com/ramana4456/status/1572446896303804416,,"['ysrcp', 'tdp', 'bjp', 'janasena', 'congress']","[Photo(previewUrl='https://pbs.twimg.com/media/FdJ0EpSaMAAHw7E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJ0EpSaMAAHw7E?format=jpg&name=large')]",janasena,1986.0,#ysrcp #tdp #bjp #janasena #congress https://t.co/0dgBtEByJa
2631,ramuthalari1,2022-09-21 04:43:36+00:00,0.0,,0.0,0.0,1.572446422334853e+18,https://twitter.com/ramuthalari1/status/1572446422334853120,,,,janasena,23.0,@kotarukmini @Sivaparvathijsp @JanaSenaParty @PawanKalyan @RojaSelvamaniRK జనసేన అంటే భయం
2632,satyajithpinku,2022-09-21 04:43:16+00:00,16.0,,2.0,3.0,1.572446340755624e+18,https://twitter.com/satyajithpinku/status/1572446340755623937,,,,janasena,4506.0,"2019 lo 3% vote share ante just 5000 votes vachina, roju inti inti tirgutunaa Vinod Reddy ki 🙏🙏🙏 aa grit aa determination and a perseverance ki hats off.

I hope Nellore ppl bless him. @keathamreddy @JanaSenaParty https://t.co/EJ64IRvpOy"
2633,DrBRamanath1,2022-09-21 04:40:17+00:00,0.0,,0.0,0.0,1.5724455872782868e+18,https://twitter.com/DrBRamanath1/status/1572445587278286850,,,,janasena,5.0,"@JanaSenaParty ప్రజల డబ్బుతో కట్టిన వాటికి నాయకుల పేరు పెట్టడమే తప్పు  ఏదో ఆయన కట్టించారని ఎన్టీఆర్ పేరు పెట్టారు  అనే అనుకుందాం
మనం కట్టలేదు మనకు ఎలాంటి సంబంధమూ  లేదు  ఆ యూనివర్సిటీ డబ్బు 400 కోట్లు తిన్నాము. అయినా  వైయస్సార్ అని పేరు పెట్టుకోవాలి అనిపిస్తుంది"
